OBJECTID,Name,Operator,Owner,Address,Is 24 Hours,Car Park Count,Has Carpark Cost,Max Time Limit,Has Tourist Attraction,Latitude,Longitude,Current Type,Date First Operational,Number Of Connectors,Connectors List,Has Charging Cost,GlobalID,x,y
175428,Tauranga CBD,ChargeNet NZ,GoTo Car Share,"148 Durham Street, Tauranga 3110, New Zealand",True,1,True,Unlimited,False,-37.686622,176.16746,DC,6/6/2022 12:00:00 AM,2,"{DC, 30 kW, CHAdeMO, Status: Operative, Count:1},{DC, 30 kW, Type 2 CCS, Status: Operative, Count:1}",True,e19e1fd2-4ded-4b95-9f47-64f009a4ec5a,1879310.00363513,5824231.39741384
175429,Cameron Road,ChargeNet NZ,ChargeNet NZ,"476 Cameron Road, Tauranga 3110, New Zealand",True,1,False,Unlimited,False,-37.695622,176.16147,DC,10/7/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,c2f253a2-572c-4ad2-b083-7d3fd871a528,1878747.92888159,5823250.35197275
175430,Te Kaha,ChargeNet NZ,Horizon Networks,"11 Te Kaha Hotel Rd, Te Kaha 3199, NZ",True,1,False,Unlimited,False,-37.740247,177.675372,Mixed,2/16/2018 12:00:00 AM,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,17a3c206-7caa-4de8-b5de-2d69a7d5ce2d,2012044.29570877,5812701.45187285
175431,Te Rapa,ChargeNet NZ,Ebbett Volkswagen,"51-55 Te Kowhai East Road, Burbush 3200, New Zealand",True,1,True,Unlimited,False,-37.746053,175.224922,DC,8/11/2022 12:00:00 AM,2,"{DC, 175 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 175 kW, CHAdeMO, Status: Operative, Count:1}",True,a7e7227d-004a-4966-950e-1f19bbf34b2e,1796026.35851519,5820029.71976479
175432,Mill St,ChargeNet NZ,ChargeNet NZ,"17 Mill Street, Hamilton 3200, New Zealand",True,1,False,Unlimited,False,-37.778893,175.273749,DC,4/23/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,71c792e5-e335-451f-9a87-e5316c75745d,1800240.20705671,5816282.024712
175433,Te Puke,ChargeNet NZ,ChargeNet NZ,"12 Jocelyn St, Te Puke 3119, New Zealand",True,1,False,Unlimited,False,-37.783496,176.327311,DC,11/30/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,62b0b491-e523-4846-9c9d-91da539b7d33,1893027.18292191,5812989.85034412
175434,Matamata,ChargeNet NZ,ChargeNet NZ,"45 Waharoa Rd, Matamata 3400, NZ",True,1,False,Unlimited,False,-37.803753,175.769951,DC,12/20/2018 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,0cf1446a-82d8-489f-8df0-30b36f75e1fd,1843864.78100886,5812343.7672698
175435,Cambridge,ChargeNet NZ,ChargeNet NZ,"73 Queen St, Cambridge 3434, New Zealand",True,1,False,Unlimited,False,-37.891785,175.466957,DC,5/1/2017 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,24061fe6-96bc-4f9b-9c2c-ed5511d9b2ee,1816926.74198894,5803322.32741495
175436,Whakatane,ChargeNet NZ,Horizon Networks,"31 Quay Street, Whakatane 3120, NZ",True,1,False,Unlimited,False,-37.949836,176.998989,Mixed,2/15/2018 12:00:00 AM,3,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,09aa0b4a-33c5-46c2-977e-653e549d017d,1951409.66318743,5792202.17864343
175437,Tirau,ChargeNet NZ,ChargeNet NZ,"3 Station St, Tirau 3410, NZ",True,1,False,Unlimited,False,-37.978411,175.758459,DC,8/9/2019 12:00:00 AM,4,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,093a04bb-09f3-4f69-ba58-4a67c81f9d3f,1842279.24036674,5792989.84223597
175438,Pirongia,ChargeNet NZ,ChargeNet NZ,"270 Crozier St, Pirongia 3802, NZ",True,1,False,Unlimited,False,-37.991647,175.200302,DC,11/1/2018 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,83ad0325-5955-47ee-ae1f-d1bd0fb9e5df,1793214.16382497,5792827.47757189
175439,Te Awamutu,ChargeNet NZ,ChargeNet NZ,"10 Scout Lane, Te Awamutu 3800, New Zealand",True,1,False,Unlimited,False,-38.008473,175.328916,DC,5/10/2023 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,f50946df-94c6-411c-a52a-e807e6a1e2a9,1804462.81359294,5790685.26631694
175440,Opotiki,ChargeNet NZ,Horizon Networks,"70 Bridge Street, Opotiki 3122, NZ",True,1,False,Unlimited,False,-38.012522,177.283381,Mixed,2/16/2018 12:00:00 AM,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,9d0a2dcd-4d06-4d66-b5e4-574c37faa648,1976090.72834173,5784129.06183207
175441,Kawerau,ChargeNet NZ,ChargeNet NZ,"6-14 Islington Street, Kawerau 3127, New Zealand",True,1,False,Unlimited,False,-38.085223,176.701745,DC,2/21/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,39be1a8d-ad3e-4929-a56d-24d42ce90e27,1924681.30988542,5778254.53980505
175442,Tokomaru Bay,ChargeNet NZ,Firstlight Network Ltd,"25 Waitangi Street, Tokomaru Bay 4079, New Zealand",True,1,False,Unlimited,False,-38.130411,178.314844,DC,10/27/2020 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,f58c923e-f442-46f9-9830-22f7453a4067,2065961.28650641,5766349.64496135
175443,Rotorua,ChargeNet NZ,Unison Networks Limited,"1134 Haupapa Street, Rotorua 3010, New Zealand",True,1,False,Unlimited,False,-38.136053,176.25273,DC,9/28/2016 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,0e271e20-749d-4530-a877-01f51be1a1d9,1885089.26450833,5774089.11811469
175444,Rotorua HPC,ChargeNet NZ,ChargeNet NZ,"Rotorua Central Mall, Rotorua 3010, New Zealand",True,1,True,Unlimited,False,-38.141967,176.251265,DC,9/4/2022 12:00:00 AM,6,"{DC, 300 kW, Type 2 CCS, Status: Operative, Count:4},{DC, 50 kW, CHAdeMO, Status: Operative, Count:2}",True,afe28def-fd0b-4f3f-8d96-2533694ac3d3,1884937.80059695,5773437.18575739
175445,Ngapuna,ChargeNet NZ,Ebbett Volkswagen,"270 Te Ngae Road, Rotorua 3010, New Zealand",True,1,True,Unlimited,False,-38.148197,176.274742,DC,4/4/2023 12:00:00 AM,2,"{DC, 75 kW, Type 2 CCS, Status: Operative, Count:2}",True,44595313-6f66-4ad9-b331-501a8b3aa5ff,1886971.39728634,5772673.20091648
175446,Te Puia,ChargeNet NZ,ChargeNet NZ,"Hemo Rd, Rotorua 3010, NZ",True,1,False,Unlimited,False,-38.164895,176.247562,DC,3/3/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,fb93c67c-83fb-49f8-bc82-e8abacca2fc8,1884523.98085287,5770903.61677345
175447,Tokoroa,ChargeNet NZ,ChargeNet NZ,"Bridge Street, Tokoroa 3420, NZ",True,1,False,Unlimited,False,-38.218022,175.867543,DC,8/30/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,0134dfc5-cfd3-4869-ac5f-dd222cfe5d1d,1851040.24444114,5766106.28950243
175448,Te Kuiti,ChargeNet NZ,The Warehouse Ltd,"Cnr Rora and Alexandra St, Te Kuiti 3910, New Zealand",True,1,False,Unlimited,False,-38.331148,175.162076,DC,3/8/2021 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Inoperative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",False,8755c551-cf16-47d0-afd4-3d0e7029e904,1788978.18494968,5755230.40139471
175449,Te Kuiti,ChargeNet NZ,ChargeNet NZ,"53 Rora St, Te Kuiti 3910, New Zealand",True,1,False,Unlimited,False,-38.33225,175.163076,DC,7/13/2017 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,dad1edde-b40c-46e8-9267-f247d0373e8c,1789062.73559741,5755106.05768293
175450,Matawai,ChargeNet NZ,Firstlight Network Ltd,"6522 Matawai Road, Matawai 4095, New Zealand",True,1,False,Unlimited,False,-38.357157,177.535008,Mixed,,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,c62912c0-89d8-4aaa-b980-0416c795d5b7,1996318.62644202,5744811.84396783
175451,Tolaga Bay,ChargeNet NZ,Firstlight Network Ltd,"Monkhouse St, Tolaga Bay 4077, New Zealand",True,1,False,Unlimited,False,-38.373898,178.296608,DC,,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,5140b592-c232-43ac-bd01-d7f962876615,2062809.15470159,5739397.78394552
175452,Murupara,ChargeNet NZ,Horizon Networks,"62 Pine Drive, Murupara 3025, NZ",True,1,False,Unlimited,False,-38.457178,176.704494,Mixed,4/25/2018 12:00:00 AM,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,aab12126-428c-4394-82aa-907ff5d08f64,1923266.60292226,5736953.59068281
175453,Gisborne,ChargeNet NZ,Firstlight Network Ltd,"37 Gladstone Rd, Gisborne 4010, New Zealand",True,1,False,Unlimited,False,-38.667681,178.02786,Mixed,,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,45add0a1-f10e-46f3-aaf0-037a3de355c6,2037524.39345418,5708088.60276741
175454,Gisborne,ChargeNet NZ,The Warehouse Ltd,"80 Customhouse St, Gisborne 4010, NZ",True,1,False,Unlimited,False,-38.671286,178.025616,DC,3/9/2021 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",False,af168177-60e8-4a9b-a2bd-4413ed7e1f69,2037307.01112559,5707698.97374754
175455,Drive EV,ChargeNet NZ,Drive EV Ltd,"60 Tuwharetoa St, Taupo 3330, New Zealand",True,1,False,Unlimited,False,-38.689086,176.072565,Mixed,12/4/2020 12:00:00 AM,4,"{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:2},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,7fd21178-9f36-479e-9052-f80851a7c7ca,1867247.51225102,5713243.28273381
175456,Taupo HPC,ChargeNet NZ,ChargeNet NZ,"Roberts St, Taupo 3300, New Zealand",True,1,False,Unlimited,False,-38.690098,176.072374,DC,3/25/2021 12:00:00 AM,6,"{DC, 300 kW, Type 2 CCS, Status: Operative, Count:4},{DC, 50 kW, CHAdeMO, Status: Operative, Count:2}",True,6b3c6ec2-0bbc-41ad-aebc-fcc194e2b68f,1867227.12682421,5713131.50792886
175457,Taupo Central,ChargeNet NZ,Unison Networks Limited,"1 Kaimanawa Street, Taupo 3330, New Zealand",True,1,False,Unlimited,False,-38.692664,176.075956,DC,11/22/2016 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,084b58cb-dc9f-421b-a966-aa10eb19ea47,1867529.17767954,5712836.2190796
175458,Mokau,ChargeNet NZ,ChargeNet NZ,"Cnr SH3 and Rerenga St, Mokau 4376, New Zealand",True,1,False,Unlimited,False,-38.698202,174.619256,DC,11/23/2021 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,c6a8fe65-1f02-4e18-b94d-7339ff397a23,1740812.04552572,5715469.17241413
175459,Rangitaiki,ChargeNet NZ,Unison Networks Limited,"3281 State Highway 5, Iwitahi 3379, New Zealand",True,1,False,Unlimited,False,-38.878762,176.369708,Mixed,7/5/2017 12:00:00 AM,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,e3761d12-c91a-45b1-8780-ddee3cbfdfa1,1892322.301514,5691278.16354622
175460,Morere,ChargeNet NZ,Firstlight Network Ltd,"3968 State Highway 2, Gisborne 4078, New Zealand",True,1,False,Unlimited,False,-38.986666,177.791665,DC,5/4/2018 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,d49a42a2-22c3-45b3-940c-759f0515e647,2015098.12651511,5673768.69420005
175461,Wairoa,ChargeNet NZ,Firstlight Network Ltd,"75 Queen St, Wairoa 4108, New Zealand",True,1,False,Unlimited,False,-39.034329,177.421661,Mixed,,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,efd82c6b-0007-4030-9e71-341ac3323179,1982773.49168055,5670101.78757807
175462,New Plymouth,ChargeNet NZ,ChargeNet NZ,"78 Courtenay St, New Plymouth 4310, New Zealand",True,1,False,Unlimited,False,-39.05796,174.077402,DC,11/30/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,3b2ba4c8-6f76-4aa1-8292-5a28330bcd62,1693219.11078115,5676239.20481442
175463,Mahia,ChargeNet NZ,Firstlight Network Ltd,"43 Moana Drive, Mahia 4198, NZ",True,1,False,Unlimited,False,-39.080674,177.874369,DC,11/6/2020 12:00:00 AM,2,"{DC, 25 kW, CHAdeMO, Status: Operative, Count:1},{DC, 25 kW, Type 2 CCS, Status: Operative, Count:1}",True,fca177cf-a7e1-4b80-b602-5292f386031d,2021705.57516578,5662947.30035688
175464,Putorino,ChargeNet NZ,Unison Networks Limited,"5464 State Highway 2, Putorino 4181, NZ",True,1,False,Unlimited,False,-39.133366,177.003793,Mixed,6/5/2018 12:00:00 AM,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,3c0449b2-a28c-4dec-807a-aff1f439b3d7,1946101.46547849,5660784.55401124
175465,McVicar Rd,ChargeNet NZ,Unison Networks Limited,"4237 State Highway 5, Te Haroto 4182, New Zealand",True,1,False,Unlimited,False,-39.174447,176.624938,Mixed,7/5/2017 12:00:00 AM,3,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{AC, 22 kW, Type 2 Socketed, Status: Operative, Count:1}",True,0c7394dc-7f76-4db7-a516-95ec0af4e66b,1913160.10456474,5657602.23052929
175466,National Park,ChargeNet NZ,ChargeNet NZ,"Cnr SH4 & Waimarino Tokaanu Road, National Park 3989, NZ",True,1,False,Unlimited,False,-39.177432,175.402147,DC,5/23/2023 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,2f5933bf-05dd-4295-8d9d-256ab27beda0,1807498.01859678,5660784.58325958
175467,Ohakune,ChargeNet NZ,ChargeNet NZ,"30 Ayr St, Ohakune 4625, NZ",True,1,False,Unlimited,False,-39.417303,175.400028,DC,11/9/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,1f659f9c-2bbb-4fca-bc13-c7bc7dfdb173,1806608.19084001,5634164.66106615
175468,Opunake,ChargeNet NZ,ChargeNet NZ,"23 Napier St, Opunake 4616, NZ",True,1,False,Unlimited,False,-39.454334,173.86043,DC,9/4/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,ca87c1ab-cf52-4561-b3fa-9762c77838ff,1674027.8519512,5632450.27650955
175469,Waiouru,ChargeNet NZ,ChargeNet NZ,"State Highway 1, Waiouru 4861, New Zealand",True,1,False,Unlimited,False,-39.48127,175.66963,DC,6/5/2017 12:00:00 AM,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",True,921e9813-80b8-46fb-b315-fb639d05ddf3,1829609.82944992,5626411.63585949
175470,Napier,ChargeNet NZ,Unison Networks Limited,"206 Dickens St, Napier 4110, New Zealand",True,1,False,Unlimited,False,-39.492478,176.914804,DC,11/22/2016 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,661e9a67-6f8b-4e49-91b8-bfe2c7a6c2eb,1936677.78632027,5621249.01798512
175471,Greenmeadows,ChargeNet NZ,ChargeNet NZ,"9 Gloucester St, Napier 4112, New Zealand",True,1,False,Unlimited,False,-39.525678,176.861749,DC,9/3/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,466e5111-f5eb-4a30-b673-ee0ad4a450f9,1931955.35093044,5617760.13926619
175472,Hawera,ChargeNet NZ,ChargeNet NZ,"54 Princes St, Hawera 4610, New Zealand",True,1,False,Unlimited,False,-39.591433,174.283066,DC,3/22/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,28d2fae0-0f97-455c-9c76-e4b3cf56957a,1710173.81798173,5616801.86293164
175473,Hastings,ChargeNet NZ,Unison Networks Limited,"100 Queen St W, Hastings 4122, New Zealand",True,1,False,Unlimited,False,-39.640836,176.843748,DC,9/28/2016 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,3376b51b-6824-4a12-bbfe-2316cd68fb63,1929860.15318913,5605040.54026674
175474,Taihape,ChargeNet NZ,ChargeNet NZ,"12 Huia St, Taihape 4720, NZ",True,1,False,Unlimited,False,-39.676483,175.799291,DC,8/27/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,0958a422-a06d-4bf5-bd23-5e7a6064f3f1,1840088.30153478,5604402.85198428
175475,Waverley,ChargeNet NZ,ChargeNet NZ,"Chester Street, Waverley 4510, New Zealand",True,1,False,Unlimited,False,-39.763289,174.63557,DC,12/19/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,c5fa2241-0489-42fa-9efa-cc6e3be592b1,1740096.14487009,5597235.68070028
175476,Mangaweka,ChargeNet NZ,ChargeNet NZ,"6336b Mangawharariki Road, Mangaweka 4797, New Zealand",True,1,False,Unlimited,False,-39.809757,175.788255,DC,12/21/2016 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,82815d90-be4b-429f-8809-02c7c939f9dd,1838680.95354963,5589637.6646145
175477,Whanganui,ChargeNet NZ,ChargeNet NZ,"374 Victoria Ave, Whanganui 4500, New Zealand",True,1,False,Unlimited,False,-39.9258,175.040425,DC,12/8/2020 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,d171872f-361d-4af5-b07e-1b18b0f64509,1774365.01022732,5578485.12454377
175478,Whanganui,ChargeNet NZ,ChargeNet NZ,"167 Glasgow St, Whanganui 4500, New Zealand",True,1,False,Unlimited,False,-39.925984,175.039928,DC,7/25/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,2a01501b-0261-44e3-9f61-f3d3658f72ab,1774322.06887801,5578465.67137612
175479,Waipukurau,ChargeNet NZ,Centralines Ltd,"34 Russell St, Waipukurau 4200, New Zealand",True,1,False,Unlimited,False,-39.994101,176.555381,DC,9/28/2016 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,ebef117c-b547-4aea-a1ec-a789c649577d,1903546.58845962,5566840.2217243
175480,Marton,ChargeNet NZ,ChargeNet NZ,"427 Wellington Rd, Marton 4710, New Zealand",True,1,False,Unlimited,False,-40.076095,175.37971,DC,1/21/2021 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,b05498fd-6398-4c4c-aa2e-962500ceacfa,1802915.76917138,5561083.12563247
175481,Bulls Te Matapihi ,ChargeNet NZ,ChargeNet NZ,"4 Criterion Street, Bulls 4818, New Zealand",True,1,False,Unlimited,False,-40.175295,175.385907,DC,10/4/2019 12:00:00 AM,5,"{DC, 300 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Inoperative, Count:1}",True,cb944067-4774-4877-a0e6-520dbca6c2b6,1803148.53251224,5550056.86377586
175482,Dannevirke,ChargeNet NZ,ChargeNet NZ,"Gordon Street Carpark, Dannevirke 4930, New Zealand",True,1,False,Unlimited,False,-40.20959,176.099002,DC,12/20/2017 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,c5415075-0d5f-4267-adc6-77529f58568e,1863740.98753433,5544372.77534442
175483,Feilding,ChargeNet NZ,ChargeNet NZ,"42 Aorangi St, Feilding 4702, New Zealand",True,1,False,Unlimited,False,-40.228115,175.56948,DC,6/21/2019 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,8de7a613-fed1-49eb-a107-338da6f89038,1818610.75249378,5543756.78592663
175484,Woodville,ChargeNet NZ,ChargeNet NZ,"iSite, Woodville 4920, New Zealand",True,1,False,Unlimited,False,-40.336698,175.865639,DC,11/15/2017 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,8039c7f4-04d5-442d-9e79-76278c138c7c,1843421.08179653,5530929.51990902
175485,Palmerston North,ChargeNet NZ,ChargeNet NZ,"The Square, Palmerston North 4410, New Zealand",True,1,False,Unlimited,False,-40.355518,175.611913,DC,5/2/2023 12:00:00 AM,2,"{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, CHAdeMO, Status: Operative, Count:1}",True,a10d3564-e847-4a60-98c0-19f53ad43eae,1821804.11385793,5529507.64364052
175486,Palmerston North,ChargeNet NZ,ChargeNet NZ,"327 Ferguson St, Palmerston North, New Zealand",True,1,False,Unlimited,False,-40.359871,175.612479,DC,5/19/2021 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,36958a5d-4659-4af4-ad0e-2cdb04888fbe,1821837.90551307,5529022.97121316
175487,Pahiatua,ChargeNet NZ,Tararua District Council,"2 Wakeman St, Pahiatua 4910, NZ",True,1,False,Unlimited,False,-40.452043,175.842403,DC,6/16/2021 12:00:00 AM,4,"{DC, 38 kW, Type 2 CCS, Status: Operative, Count:2},{DC, 38 kW, CHAdeMO, Status: Operative, Count:2}",True,331b5ee7-7dc6-4950-b942-81c2200fecd3,1841035.01071887,5518187.62952732
175488,Foxton,ChargeNet NZ,ChargeNet NZ,"Clyde St, Foxton 4814, New Zealand",True,1,False,Unlimited,False,-40.47165,175.281212,DC,12/9/2019 12:00:00 AM,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:2}",True,03ebc969-d0e1-481f-b495-98681661b611,1793385.38313524,5517392.60073568
175489,Shannon,ChargeNet NZ,ChargeNet NZ,"Plimmer Tce, Shannon 4821, NZ",True,1,False,Unlimited,False,-40.546907,175.410771,DC,6/26/2020 12:00:00 AM,4,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:2},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Inoperative, Count:1}",True,96690e2c-ccde-471a-a7bf-99167c1952a5,1804141.02345979,5508745.821103
175490,Levin,ChargeNet NZ,ChargeNet NZ,"21 Bath St, Levin 5510, NZ",True,1,False,Unlimited,False,-40.623516,175.284152,DC,5/15/2018 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,e872a534-fa97-40fb-802f-2833cc292b70,1793197.47656069,5500526.81198105
175491,Eketahuna,ChargeNet NZ,ChargeNet NZ,"2 Haswell Street, Eketahuna 4900, NZ",True,1,False,Unlimited,False,-40.644432,175.703665,DC,12/15/2021 12:00:00 AM,2,"{DC, 50 kW, CHAdeMO, Status: Operative, Count:1},{DC, 50 kW, Type 2 CCS, Status: Operative, Count:1}",True,38149df0-f4d1-4105-9dd0-13c391cd58ab,1828612.92950486,5497198.35420471
